taxonRemarks,taxonID,scientificName,vernacularName,language
Flowering plants,floraislands.is/cardioec.html,Carex dioica,Sérbýlisstör,is
Flowering plants,floraislands.is/ranunaur.html,Ranunculus auricomus,Sifjarsóley,is
Flowering plants,floraislands.is/epiloang.html,Chamerion angustifolium,Sigurskúfur,is
Flowering plants,floraislands.is/achilpta.html,Achillea ptarmica,Silfurhnappur,is
Flowering plants,floraislands.is/alchewic.html,Alchemilla wichurae,Silfurmaríustakkur,is
Flowering plants,floraislands.is/piceasit.html,Picea sitchensis,Sitkagreni,is
Flowering plants,floraislands.is/larixsib.html,Larix sibirica,Síberíulerki,is
Flowering plants,floraislands.is/calliham.html,Callitriche hamulata,Síkjabrúða,is
Flowering plants,floraislands.is/myrioalt.html,Myriophyllum alterniflorum,Síkjamari,is
Flowering plants,floraislands.is/puccimar.html,Puccinellia maritima,Sjávarfitjungur,is
Flowering plants,floraislands.is/trieneur.html,Trientalis europaea,Sjöstjarna,is
Flowering plants,floraislands.is/saginpro.html,Sagina procumbens,Skammkrækill,is
Flowering plants,floraislands.is/cochloff.html,Cochlearia officinalis,Skarfakál,is
Flowering plants,floraislands.is/leontaut.html,Leontodon autumnale,Skarifífill,is
Flowering plants,floraislands.is/arenanor.html,Arenaria norvegica,Skeggsandi,is
Flowering plants,floraislands.is/potenege.html,Potentilla egedii,Skeljamura,is
Flowering plants,floraislands.is/cornusue.html,Cornus suecica,Skollaber,is
Flowering plants,floraislands.is/anthrsyl.html,Anthriscus sylvestris,Skógarkerfill,is
Flowering plants,floraislands.is/trifomed.html,Trifolium medium,Skógarsmári,is
Flowering plants,floraislands.is/anemonem.html,Anemone nemorosa,Skógarsóley,is
Flowering plants,floraislands.is/violariv.html,Viola riviniana,Skógfjóla,is
Flowering plants,floraislands.is/miliueff.html,Milium effusum,Skrautpuntur,is
Flowering plants,floraislands.is/veronscu.html,Veronica scutellata,Skriðdepla,is
Flowering plants,floraislands.is/agrossto.html,Agrostis stolonifera,Skriðlíngresi,is
Flowering plants,floraislands.is/arabialp.html,Arabis alpina,Skriðnablóm,is
Flowering plants,floraislands.is/ranurepe.html,Ranunculus repens,Skriðsóley,is
Flowering plants,floraislands.is/carmacke.html,Carex mackenziei,Skriðstör,is
Flowering plants,floraislands.is/sedumann.html,Sedum annuum,Skriðuhnoðri,is
Flowering plants,floraislands.is/spergarv.html,Spergula arvensis,Skurfa,is
Flowering plants,floraislands.is/carvagin.html,Carex vaginata,Slíðrastör,is
Flowering plants,floraislands.is/urticure.html,Urtica urens,Smánetla,is
Flowering plants,floraislands.is/nuphapum.html,Nuphar pumila,Smánykurrós,is
Flowering plants,floraislands.is/bartsalp.html,Bartsia alpina,Smjörgras,is
Flowering plants,floraislands.is/deschcae.html,Deschampsia cespitosa,Snarrótarpuntur,is
Flowering plants,floraislands.is/erigehum.html,Erigeron humile,Snækobbi,is
Flowering plants,floraislands.is/saginint.html,Sagina nivalis,Snækrækill,is
Flowering plants,floraislands.is/phippalg.html,Phippsia algida,Snænarfagras,is
Flowering plants,floraislands.is/saxifniv.html,Saxifraga nivalis,Snæsteinbrjótur,is
Flowering plants,floraislands.is/arctouva.html,Arctostaphylos uva-ursi,Sortulyng,is
Flowering plants,floraislands.is/droserot.html,Drosera rotundifolia,Sóldögg,is
Flowering plants,floraislands.is/caratrat.html,Carex atrata,Sótstör,is
Flowering plants,floraislands.is/myrrhodo.html,Myrrhis odorata,Spánarkerfill,is
Flowering plants,floraislands.is/pinuscon.html,Pinus contorta,Stafafura,is
Flowering plants,floraislands.is/papavrad.html,Papaver radicatum,Stefánssól,is
Flowering plants,floraislands.is/veronfru.html,Veronica fruticans,Steindepla,is
Flowering plants,floraislands.is/juncusqu.html,Juncus squarrosus,Stinnasef,is
Flowering plants,floraislands.is/carbigel.html,Carex bigelowii,Stinnastör,is
Flowering plants,floraislands.is/stellcra.html,Stellaria crassifolia,Stjörnuarfi,is
Flowering plants,floraislands.is/saxifste.html,Saxifraga stellaris,Stjönusteinbrjótur,is
Flowering plants,floraislands.is/senecpse.html,Senecio pseudo-arnica,Stormþulur,is
Flowering plants,floraislands.is/hipputet.html,Hippuris tetraphylla,Strandlófótur,is
Flowering plants,floraislands.is/triglmar.html,Triglochin maritima,Strandsauðlaukur,is
Flowering plants,floraislands.is/succipra.html,Succisa pratensis,Stúfa,is
Flowering plants,floraislands.is/oxaliace.html,Oxalis acetosella,Súrsmæra,is
Flowering plants,floraislands.is/potamcom.html,Potamogeton compressus,Sverðnykra,is
Flowering plants,floraislands.is/tofiepus.html,Tofieldia pusilla,Sýkigras,is
Flowering plants,floraislands.is/ligussco.html,Ligusticum scoticum,Sæhvönn,is
Flowering plants,floraislands.is/potenans.html,Potentilla anserina,Tágamura,is
Flowering plants,floraislands.is/persiamp.html,Persicaria amphibia,Tjarnablaðka,is
Flowering plants,floraislands.is/littouni.html,Littorella uniflora,Tjarnalaukur,is
Flowering plants,floraislands.is/carrostr.html,Carex rostrata,Tjarnastör,is
Flowering plants,floraislands.is/saxifros.html,Saxifraga rosacea,Toppasteinbrjótur,is
Flowering plants,floraislands.is/carkraus.html,Carex krausei,Toppastör,is
Flowering plants,floraislands.is/ranunhyp.html,Ranunculus hyperboreus,Trefjasóley,is
Flowering plants,floraislands.is/spargang.html,Sparganium angustifolium,Trjónubrúsi,is
Flowering plants,floraislands.is/carflava.html,Carex flava,Trjónustör,is
Flowering plants,floraislands.is/heracper.html,Heracleum persicum,Tröllakló,is
Flowering plants,floraislands.is/pedicfla.html,Pedicularis flammea,Tröllastakkur,is
Flowering plants,floraislands.is/taraxspp.html,Taraxacum spp.,Túnfífill,is
Flowering plants,floraislands.is/trifohyb.html,Trifolium hybridum,Túnsmári,is
Flowering plants,floraislands.is/rumaceto.html,Rumex acetosa,Túnsúra,is
Flowering plants,floraislands.is/festuric.html,Festuca richardsonii,Túnvingull,is
Flowering plants,floraislands.is/drabanor.html,Draba norvegica,Túnvorblóm,is
Flowering plants,floraislands.is/violacan.html,Viola canina,Týsfjóla,is
Flowering plants,floraislands.is/agrosvin.html,Agrostis vinealis,Týtulíngresi,is
Flowering plants,floraislands.is/viciacra.html,Vicia cracca,Umfeðmingur,is
Flowering plants,floraislands.is/phleupra.html,Phleum pratense,Vallarfoxgras,is
Flowering plants,floraislands.is/poaprate.html,Poa pratensis,Vallarsveifgras,is
Flowering plants,floraislands.is/achilmil.html,Achillea millefolium,Vallhumall,is
Flowering plants,floraislands.is/luzulmul.html,Luzula multiflora,Vallhæra,is
Flowering plants,floraislands.is/veronper.html,Veronica persica,Varmadepla,is
Flowering plants,floraislands.is/puccidis.html,Puccinellia capillaris,Varpafitjungur,is
Flowering plants,floraislands.is/poaannua.html,Poa annua,Varpasveifgras,is
Flowering plants,floraislands.is/lamiuamp.html,Lamium amplexicaule,Varpatvítönn,is
Flowering plants,floraislands.is/myriospi.html,Myriophyllum sibiricum,Vatnamari,is
Flowering plants,floraislands.is/menthaqu.html,Mentha aquatica,Vatnamynta,is
Flowering plants,floraislands.is/alopeaeq.html,Alopecurus aequalis,Vatnsliðagras,is
Flowering plants,floraislands.is/hydrovul.html,Hydrocotyle vulgaris,Vatnsnafli,is
Flowering plants,floraislands.is/catabaqu.html,Catabrosa aquatica,Vatnsnarfagras,is
Flowering plants,floraislands.is/eleocpal.html,Eleocharis palustris,Vatnsnál,is
Flowering plants,floraislands.is/crassaqu.html,Tillaea aquatica,Vatnsögn,is
Flowering plants,floraislands.is/cerasfon.html,Cerastium fontanum,Vegarfi,is
Flowering plants,floraislands.is/saxifopp.html,Saxifraga oppositifolia,Vetrarblóm,is
Flowering plants,floraislands.is/carchord.html,Carrex chordorrhiza,Vetrarkvíðastör,is
Flowering plants,floraislands.is/salixbor.html,Salix myrsinifolia subsp. borealis,Viðja,is
Flowering plants,floraislands.is/alliuole.html,Allium oleraceum,Villilaukur,is
Flowering plants,floraislands.is/linumcat.html,Linum catharticum,Villilín,is
Flowering plants,floraislands.is/calliver.html,Callitriche palustris,Vorbrúða,is
Flowering plants,floraislands.is/erophver.html,Draba verna,Vorperla,is
Flowering plants,floraislands.is/carcaryo.html,Carex caryophyllea,Vorstör,is
Flowering plants,floraislands.is/epilowat.html,Epilobium ciliatum,Vætudúnurt,is
Flowering plants,floraislands.is/eleocuni.html,Eleocharis uniglumis,Vætuskúfur,is
Flowering plants,floraislands.is/veroncha.html,Veronica chamaedrys,Völudepla,is
Flowering plants,floraislands.is/cirsiarv.html,Cirsium arvense,Þistill,is
Flowering plants,floraislands.is/potamfil.html,Stuckenia filiformis,Þráðnykra,is
Flowering plants,floraislands.is/juncufil.html,Juncus filiformis,Þráðsef,is
Flowering plants,floraislands.is/violatri.html,Viola tricolor,Þrenningarfjóla,is
Flowering plants,floraislands.is/galiutri.html,Galium trifidum,Þrenningarmaðra,is
Flowering plants,floraislands.is/kobremyo.html,Kobresia myosuroides,Þursaskegg,is
Flowering plants,floraislands.is/saxifcae.html,Saxifraga cespitosa,Þúfusteinbrjótur,is
Flowering plants,floraislands.is/rosapimp.html,Rosa pimpinellifolia,Þyrnirós,is
Flowering plants,floraislands.is/angelarc.html,Angelica archangelica,Ætihvönn,is
Ferns,floraislands.is/BURKNAR/isoetech.html,Isoetes echinospora,Álftalaukur,is
Ferns,floraislands.is/BURKNAR/equisvar.html,Equisetum variegatum,Beitieski,is
Ferns,floraislands.is/BURKNAR/lycopcla.html,Lycopodium clavatum,Burstajafni,is
Ferns,floraislands.is/BURKNAR/dryopass.html,Dryopteris expansa,Dílaburkni,is
Ferns,floraislands.is/BURKNAR/botrysim.html,Botrychium simplex,Dvergtungljurt,is
Ferns,floraislands.is/BURKNAR/equishye.html,Equisetum hyemale,Eski,is
Ferns,floraislands.is/BURKNAR/equisflu.html,Equisetum fluviatile,Fergin,is
Ferns,floraislands.is/BURKNAR/woodsalp.html,Woodsia alpina,Fjallaliðfætla,is
Ferns,floraislands.is/BURKNAR/athyrfil.html,Athyrium filix-femina,Fjöllaufungur,is
Ferns,floraislands.is/BURKNAR/cryptcri.html,Cryptogramma crispa,Hlíðaburkni,is
Ferns,floraislands.is/BURKNAR/botrymin.html,Botrychium minganense,Keilutungljurt,is
Ferns,floraislands.is/BURKNAR/asplevir.html,Asplenium viride,Klettaburkni,is
Ferns,floraislands.is/BURKNAR/equisarv.html,Equisetum arvense,Klóelfting,is
Ferns,floraislands.is/BURKNAR/polypvul.html,Polypodium vulgare,Köldugras,is
Ferns,floraislands.is/BURKNAR/botrylan.html,Botrychium lanceolatum,Lensutungljurt,is
Ferns,floraislands.is/BURKNAR/woodsilv.html,Woodsia ilvensis,Liðfætla,is
Ferns,floraislands.is/BURKNAR/diphaalp.html,Diphasiastrum alpinum,Litunarjafni,is
Ferns,floraislands.is/BURKNAR/lycopann.html,Lycopodium annotinum,Lyngjafni,is
Ferns,floraislands.is/BURKNAR/botrybor.html,Botrychium boreale,Mánajurt,is
Ferns,floraislands.is/BURKNAR/hymenwil.html,Hymenophyllum wilsonii,Mosaburkni,is
Ferns,floraislands.is/BURKNAR/selagsel.html,Selaginella selaginoides,Mosajafni,is
Ferns,floraislands.is/BURKNAR/equispal.html,Equisetum palustre,Mýrelfting,is
Ferns,floraislands.is/BURKNAR/ophioazo.html,Ophioglossum azoricum,Naðurtunga,is
Ferns,floraislands.is/BURKNAR/asplesep.html,Asplenium septentrionale,Skeggburkni,is
Ferns,floraislands.is/BURKNAR/polyslon.html,Polystichum lonchitis,Skjaldburkni,is
Ferns,floraislands.is/BURKNAR/hupersel.html,Huperzia selago,Skollafingur,is
Ferns,floraislands.is/BURKNAR/blechspi.html,Blechnum spicant,Skollakambur,is
Ferns,floraislands.is/BURKNAR/botrynor.html,Botrychium nordicum,Skorutungljurt,is
Ferns,floraislands.is/BURKNAR/equissyl.html,Equisetum sylvaticum,Skógelfting,is
Ferns,floraislands.is/BURKNAR/dryopfil.html,Dryopteris filix-mas,Stóriburkni,is
Ferns,floraislands.is/BURKNAR/aspletri.html,Asplenium trichomanes,Svartburkni,is
Ferns,floraislands.is/BURKNAR/cystofra.html,Cystopteris fragilis,Tófugras,is
Ferns,floraislands.is/BURKNAR/botrylun.html,Botrychium lunaria,Tungljurt,is
Ferns,floraislands.is/BURKNAR/blechspi.html,Blechnum spicant,Tunguskollakambur,is
Ferns,floraislands.is/BURKNAR/equispra.html,Equisetum pratense,Vallelfting,is
Ferns,floraislands.is/BURKNAR/thelyphe.html,Phegopteris connectilis,Þríhyrnuburkni,is
Ferns,floraislands.is/BURKNAR/gymnodry.html,Gymnocarpium dryopteris,Þrílaufungur,is
Ferns,floraislands.is/BURKNAR/athyrdis.html,Athyrium distentifolium,Þúsundblaðarós,is
Mosses,floraislands.is/MOSAR/encalrha.html,Encalypta rhaptocarpa,Álfaklukka,is
Mosses,floraislands.is/MOSAR/fontiant.html,Fontinalis antipyretica,Ármosi,is
Mosses,floraislands.is/MOSAR/bryuimbr.html,Bryum imbricatum,Barðahnokki,is
Mosses,floraislands.is/MOSAR/bartrith.html,Bartramia ithyphylla,Barðastrý,is
Mosses,floraislands.is/MOSAR/aulacpal.html,Aulacomnium palustre,Bleikjukollur,is
Mosses,floraislands.is/MOSAR/sphagter.html,Sphagnum teres,Bleytuburi,is
Mosses,floraislands.is/MOSAR/aulactur.html,Aulacomnium turgidum,Bústinkollur,is
Mosses,floraislands.is/MOSAR/grimmaff.html,Grimmia longirostris,Dalaskeggi,is
Mosses,floraislands.is/MOSAR/preisqua.html,Preissia quadrata,Dröfnumosi,is
Mosses,floraislands.is/MOSAR/pogonnan.html,Pogonatum nanum,Dverghöttur,is
Mosses,floraislands.is/MOSAR/philofon.html,Philonotis fontana,Dýjahnappur,is
Mosses,floraislands.is/MOSAR/kiaersta.html,Kiaeria starkei,Dældahnúskur,is
Mosses,floraislands.is/MOSAR/rhydesqu.html,Rhytidiadelphus squarrosus,Engjaskraut,is
Mosses,floraislands.is/MOSAR/philotom.html,Philonotis tomentella,Fjallahnappur,is
Mosses,floraislands.is/MOSAR/grimmalp.html,Grimmia alpestris,Fjallaskeggi,is
Mosses,floraislands.is/MOSAR/schismar.html,Schistidium maritimum,Fjörukragi,is
Mosses,floraislands.is/MOSAR/callecus.html,Calliergonella cuspidata,Geirmosi,is
Mosses,floraislands.is/MOSAR/isothmyo.html,Isothecium myosuroides,Gjótuskúfur,is
Mosses,floraislands.is/MOSAR/polytpil.html,Polytrichum piliferum,Gráhaddur,is
Mosses,floraislands.is/MOSAR/gymmicor.html,Gymnomitrion corallioides,Grákólfur,is
Mosses,floraislands.is/MOSAR/schiscon.html,Schistidium confertum,Gullinkragi,is
Mosses,floraislands.is/MOSAR/bracalbi.html,Brachythecium albicans,Götulokkur,is
Mosses,floraislands.is/MOSAR/timmiaus.html,Timmia austriaca,Hagatoppur,is
Mosses,floraislands.is/MOSAR/conostet.html,Conostomum tetragonum,Heiðaþófi,is
Mosses,floraislands.is/MOSAR/antitcur.html,Antitrichia curtipendula,Hraukmosi,is
Mosses,floraislands.is/MOSAR/racomlan.html,Racomitrium lanuginosum,Hraungambri,is
Mosses,floraislands.is/MOSAR/grimmtor.html,Grimmia torquata,Hrokkinskeggi,is
Mosses,floraislands.is/MOSAR/racomcan.html,Racomitrium canescens,Hærugambri,is
Mosses,floraislands.is/MOSAR/torturur.html,Syntrichia ruralis,Hæruskrúfur,is
Mosses,floraislands.is/MOSAR/polytjun.html,Polytrichum juniperinum,Jarphaddur,is
Mosses,floraislands.is/MOSAR/dicrwcri.html,Dicranoweisia crispula,Kármosi,is
Mosses,floraislands.is/MOSAR/homalser.html,Homalothecium sericeum,Klettaprýði,is
Mosses,floraislands.is/MOSAR/tortetor.html,Tortella tortuosa,Klettasnyrill,is
Mosses,floraislands.is/MOSAR/climaden.html,Climacium dendroides,Krónumosi,is
Mosses,floraislands.is/MOSAR/conostet.html,Conostomum tetragonum,Kúluteðill,is
Mosses,floraislands.is/MOSAR/riccibey.html,Riccia beyrichiana,Lauganistill,is
Mosses,floraislands.is/MOSAR/kiaerfal.html,Kiaeria falcata,Lautahnúskur,is
Mosses,floraislands.is/MOSAR/lescurad.html,Lescurea radicosa,Lautaleskja,is
Mosses,floraislands.is/MOSAR/tomennit.html,Tomenthypnum nitens,Lémosi,is
Mosses,floraislands.is/MOSAR/mniummag.html,Rhizomnium magnifolium,Lindafaldur,is
Mosses,floraislands.is/MOSAR/pohliwah.html,Pohlia wahlenbergii,Lindaskart,is
Mosses,floraislands.is/MOSAR/racomaci.html,Racomitrium aciculare,Lækjagambri,is
Mosses,floraislands.is/MOSAR/scapaund.html,Scapania undulata,Lækjaleppur,is
Mosses,floraislands.is/MOSAR/bracrivu.html,Brachythecium rivulare,Lækjalokkur,is
Mosses,floraislands.is/MOSAR/hypnurev.html,Hypnum revolutum,Melafaxi,is
Mosses,floraislands.is/MOSAR/racomeri.html,Racomitrium ericoides,Melagambri,is
Mosses,floraislands.is/MOSAR/drepaunc.html,Sanionia uncinata,Móasigð,is
Mosses,floraislands.is/MOSAR/ptilicil.html,Ptilidium ciliare,Móatrefja,is
Mosses,floraislands.is/MOSAR/dreparev.html,Scorpidium revolvens,Mýrakrækja,is
Mosses,floraislands.is/MOSAR/polytcom.html,Polytrichum commune,Mýrhaddur,is
Mosses,floraislands.is/MOSAR/sphagwar.html,Sphagnum warnstorfii,Rauðburi,is
Mosses,floraislands.is/MOSAR/scapauli.html,Scapania uliginosa,Rauðleppur,is
Mosses,floraislands.is/MOSAR/rhytirug.html,Rhytidium rugosum,Rjúpumosi,is
Mosses,floraislands.is/MOSAR/rhydetri.html,Rhytidiadelphus triquetrus,Runnaskraut,is
Mosses,floraislands.is/MOSAR/bryuarge.html,Bryum argenteum,Silfurhnokki,is
Mosses,floraislands.is/MOSAR/psipylae.html,Psilopilum laevigatum,Skurðaskalli,is
Mosses,floraislands.is/MOSAR/pogonden.html,Pogonatum dentatum,Skurðhöttur,is
Mosses,floraislands.is/MOSAR/grimmfun.html,Grimmia funalis,Snúinskeggi,is
Mosses,floraislands.is/MOSAR/polytsex.html,Polytrichum sexangulare,Snæhaddur,is
Mosses,floraislands.is/MOSAR/marchpol.html,Marchantia polymorpha,Stjörnumosi,is
Mosses,floraislands.is/MOSAR/bryoxnor.html,Bryoxiphium norvegicum,Sverðmosi,is
Mosses,floraislands.is/MOSAR/hylocspl.html,Hylocomnium splendens,Tildurmosi,is
Mosses,floraislands.is/MOSAR/scorpsco.html,Scorpidium scorpioides,Tjarnakrækja,is
Mosses,floraislands.is/MOSAR/pohlicru.html,Pohlia cruda,Urðaskart,is
Mosses,floraislands.is/MOSAR/rhydelor.html,Rhytidiadelphus loreus,Urðaskraut,is
Mosses,floraislands.is/MOSAR/tortusub.html,Tortula subulata,Urðasnúður,is
Mosses,floraislands.is/MOSAR/ortricup.html,Orthotrichum cupulatum,Vegghetta,is
Mosses,floraislands.is/MOSAR/disticap.html,Distichium capillaceum,Þráðmækir,is
Mosses,floraislands.is/MOSAR/ulotaphy.html,Ulota phyllantha,Ögurmosi,is
Lichens,floraislands.is/FLETTUR/arctoint.html,Arctomia interfixa,Angalóra,is
Lichens,floraislands.is/FLETTUR/cladoacu.html,Cladonia acuminata,Alkrókar,is
Lichens,floraislands.is/FLETTUR/porpisor.html,Porpidia soredizodes,Auðnakarta,is
Lichens,floraislands.is/FLETTUR/cladochl.html,Cladonia chlorophaea,Álfabikar,is
Lichens,floraislands.is/FLETTUR/calalcar.html,Caloplaca alcarum,Álkumerla,is
Lichens,floraislands.is/FLETTUR/gyalefov.html,Gyalecta foveolaris,Bakkafleða,is
Lichens,floraislands.is/FLETTUR/collebac.html,Enchylium bachmanianum,Barðaslembra,is
Lichens,floraislands.is/FLETTUR/buellchl.html,Buellia chloroleuca,Barkardoppa,is
Lichens,floraislands.is/FLETTUR/rinoarch.html,Rinodina archaea,Barkardyrgja,is
Lichens,floraislands.is/FLETTUR/calholoc.html,Athallia holocarpa,Barkmerla,is
Lichens,floraislands.is/FLETTUR/psorohyp.html,Psoroma hypnorum,Barmbrydda,is
Lichens,floraislands.is/FLETTUR/tephratr.html,Tephromela atra,Barmþekja,is
Lichens,floraislands.is/FLETTUR/epheblan.html,Ephebe lanata,Bartlýja,is
Lichens,floraislands.is/FLETTUR/cladoama.html,Cladonia amaurocraea,Bikarkrókar,is
Lichens,floraislands.is/FLETTUR/melansty.html,Melanelia stygia,Bikdumba,is
Lichens,floraislands.is/FLETTUR/catilcha.html,Catillaria chalybeia,Bikglyðra,is
Lichens,floraislands.is/FLETTUR/melanexa.html,Melanohalea exasperata,Birkidumba,is
Lichens,floraislands.is/FLETTUR/alectsar.html,Alectoria sarmentosasubsp. vexillifera,Birkikræða,is
Lichens,floraislands.is/FLETTUR/calborea.html,Caloplaca borealis,Birkimerla,is
Lichens,floraislands.is/FLETTUR/pertxant.html,Ochrolechia xanthostoma,Birkiskilma,is
Lichens,floraislands.is/FLETTUR/melanexa.html,Melanohalea exasperata,Birkiskóf,is
Lichens,floraislands.is/FLETTUR/lecncirc.html,Lecanora circumborealis,Birkitarga,is
Lichens,floraislands.is/FLETTUR/ramalsil.html,Ramalina siliquosa,Bjargstrý,is
Lichens,floraislands.is/FLETTUR/dermaint.html,Dermatocarpon miniatumvar. complicatum,Blaðkorpa,is
Lichens,floraislands.is/FLETTUR/baeompla.html,Baeomyces placophyllus,Blaðmæra,is
Lichens,floraislands.is/FLETTUR/parmetri.html,Parmeliella triptophylla,Blálurfa,is
Lichens,floraislands.is/FLETTUR/ionassua.html,Ionaspis suaveolens,Blámara,is
Lichens,floraislands.is/FLETTUR/placynig.html,Placynthium nigrum,Bláslyðra,is
Lichens,floraislands.is/FLETTUR/lecdconf.html,Lecidea confluens,Blásnurða,is
Lichens,floraislands.is/FLETTUR/lecaibae.html,Lecania baeomma,Blástúfa,is
Lichens,floraislands.is/FLETTUR/cladotra.html,Cladonia trassii,Bleðlabikar,is
Lichens,floraislands.is/FLETTUR/umbilpol.html,Umbilicaria polyphylla,Bleðlanafli,is
Lichens,floraislands.is/FLETTUR/pyrenpul.html,Euopsis pulvinata,Bleikfles,is
Lichens,floraislands.is/FLETTUR/baeomcar.html,Baeomyces carneus,Bleikmæra,is
Lichens,floraislands.is/FLETTUR/peltinec.html,Peltigera neckeri,Blikskóf,is
Lichens,floraislands.is/FLETTUR/melaninf.html,Melanohalea infumata,Blikudumba,is
Lichens,floraislands.is/FLETTUR/amygdpel.html,Amygdalaria pelobotryon,Blikugláma,is
Lichens,floraislands.is/FLETTUR/lecnrupi.html,Lecanora rupicola,Blýtarga,is
Lichens,floraislands.is/FLETTUR/cladoisl.html,Cladonia islandica,Brekabroddar,is
Lichens,floraislands.is/FLETTUR/cladodah.html,Cladonia dahliana,Brekkulauf,is
Lichens,floraislands.is/FLETTUR/peltiaph.html,Peltigera aphthosa,Bretaskóf,is
Lichens,floraislands.is/FLETTUR/ochrofri.html,Ochrolechia frigida,Broddskilma,is
Lichens,floraislands.is/FLETTUR/nephrlae.html,Nephroma laevigatum,Brókarhverfa,is
Lichens,floraislands.is/FLETTUR/massacar.html,Massalongia carnosa,Brúnfliðra,is
Lichens,floraislands.is/FLETTUR/rhizcbad.html,Rhizocarpon badioatrum,Brúnflikra,is
Lichens,floraislands.is/FLETTUR/acarover.html,Acarospora veronensis,Brúnkríma,is
Lichens,floraislands.is/FLETTUR/anaptrun.html,Anaptychia runcinata,Brúnrengla,is
Lichens,floraislands.is/FLETTUR/lecdpaup.html,Lecidea paupercula,Brúnsnurða,is
Lichens,floraislands.is/FLETTUR/staurfis.html,Staurothele fissa,Brúnvarta,is
Lichens,floraislands.is/FLETTUR/sterevan.html,Stereocaulon vanoyei,Búldubreyskja,is
Lichens,floraislands.is/FLETTUR/candebor.html,Candelariella borealis,Búlduglæta,is
Lichens,floraislands.is/FLETTUR/xylogabi.html,Xylographa parallela,Bútasprekla,is
Lichens,floraislands.is/FLETTUR/leptosin.html,Scytinium gelatinosum,Bylgjutjása,is
Lichens,floraislands.is/FLETTUR/verrudeg.html,Verrucaria degelii,Degelsverta,is
Lichens,floraislands.is/FLETTUR/trapecoa.html,Trapelia coarctata,Deiglugrotta,is
Lichens,floraislands.is/FLETTUR/cladotur.html,Cladonia turgida,Digurkrókar,is
Lichens,floraislands.is/FLETTUR/aspiccae.html,Aspicilia caesiocinerea,Dimmuskorpa,is
Lichens,floraislands.is/FLETTUR/peltileu.html,Peltigera leucophlebia,Dílaskóf,is
Lichens,floraislands.is/FLETTUR/sterepas.html,Stereocaulon paschale,Dílbreyskja,is
Lichens,floraislands.is/FLETTUR/verrustr.html,Wahlenbergiella striatula,Dílsverta,is
Lichens,floraislands.is/FLETTUR/rinogenn.html,Rinodina gennarii,Drýladyrgja,is
Lichens,floraislands.is/FLETTUR/sterecap.html,Stereocaulon capitellatum,Drýsilbreyskja,is
Lichens,floraislands.is/FLETTUR/pertdeal.html,Pertusaria aspergilla,Dröfnuskán,is
Lichens,floraislands.is/FLETTUR/rhizcesp.html,Rhizocarpon expallescens,Dularflikra,is
Lichens,floraislands.is/FLETTUR/porpimac.html,Porpidia macrocarpa,Dulinkarta,is
Lichens,floraislands.is/FLETTUR/multicor.html,Multiclavula corynoides,Dvergdymbill,is
Lichens,floraislands.is/FLETTUR/tremoatr.html,Tremolecia atrata,Dvergkarta,is
Lichens,floraislands.is/FLETTUR/calmicro.html,Flavoplaca microthallina,Dvergmerla,is
Lichens,floraislands.is/FLETTUR/ochroups.html,Ochrolechia upsaliensis,Dvergskilma,is
Lichens,floraislands.is/FLETTUR/peltikri.html,Peltigera kristinssonii,Dældaskóf,is
Lichens,floraislands.is/FLETTUR/cladiste.html,Cladonia stellaris,Eðalkrókar,is
Lichens,floraislands.is/FLETTUR/pseevfur.html,Pseudevernia furfuracea,Elgshyrna,is
Lichens,floraislands.is/FLETTUR/peltican.html,Peltigera canina,Engjaskóf,is
Lichens,floraislands.is/FLETTUR/ionasodo.html,Ionaspis odora,Felumara,is
Lichens,floraislands.is/FLETTUR/micarter.html,Micarea ternaria,Fernukúpa,is
Lichens,floraislands.is/FLETTUR/ionasven.html,Ionaspis ventosa,Firnamara,is
Lichens,floraislands.is/FLETTUR/leciofin.html,Leciophysma finmarkicum,Firnasorta,is
Lichens,floraislands.is/FLETTUR/cladosti.html,Cladonia stricta,Fjallabikar,is
Lichens,floraislands.is/FLETTUR/cetraagn.html,Melanelia agnatum,Fjalladumba,is
Lichens,floraislands.is/FLETTUR/cetraisl.html,Cetraria islandica,Fjallagrös,is
Lichens,floraislands.is/FLETTUR/allanalp.html,Allantoparmelia alpicola,Fjallahnúta,is
Lichens,floraislands.is/FLETTUR/micarass.html,Micarea assimilata,Fjallakúpa,is
Lichens,floraislands.is/FLETTUR/umbilhyp.html,Umbilicaria hyperborea,Fjallanafli,is
Lichens,floraislands.is/FLETTUR/peltiruf.html,Peltigera rufescens,Fjallaskóf,is
Lichens,floraislands.is/FLETTUR/tephrtes.html,Calvitimela melaleuca,Fjallaþekja,is
Lichens,floraislands.is/FLETTUR/sterebot.html,Stereocaulon botryosum,Fjallbreyskja,is
Lichens,floraislands.is/FLETTUR/mycobtet.html,Mycobilimbia tetramera,Fjarkaduðra,is
Lichens,floraislands.is/FLETTUR/buellcon.html,Amandinea coniops,Fjörudoppa,is
Lichens,floraislands.is/FLETTUR/lichicon.html,Lichina confinis,Fjörukregða,is
Lichens,floraislands.is/FLETTUR/lecaaipo.html,Lecania aipospila,Fjörustúfa,is
Lichens,floraislands.is/FLETTUR/verrumau.html,Hydropunctaria maura,Fjörusverta,is
Lichens,floraislands.is/FLETTUR/lecnpoli.html,Lecanora poliophaea,Fjörutarga,is
